time,gFx,gFy,gFz,TgF
2,1430,0,0117,0,4253,0,9140,1,008
2,1530,0,0173,0,4224,0,9042,0,998
2,1630,0,0188,0,4307,0,8888,0,988
2,1750,0,0257,0,4253,0,8774,0,975
2,1840,0,0288,0,4295,0,8632,0,965
2,1940,0,0093,0,4327,0,8822,0,983
2,2080,0,0105,0,4207,0,9040,0,997
2,2150,0,0039,0,4158,0,9245,1,014
2,2250,-0,0054,0,4146,0,9343,1,022
2,2350,-0,0032,0,4139,0,9262,1,014
2,2450,-0,0015,0,4156,0,9118,1,002
2,2620,-0,0015,0,4170,0,9003,0,992
2,2650,-0,0044,0,4143,0,8864,0,978
2,2760,-0,0046,0,4104,0,8852,0,976
2,2860,-0,0083,0,4082,0,8769,0,967
2,2960,-0,0139,0,4060,0,8800,0,969
2,3060,-0,0176,0,4051,0,8871,0,975
2,3170,-0,0076,0,4121,0,8903,0,981
2,3270,0,0024,0,4148,0,9084,0,999
2,3370,0,0103,0,4234,0,9152,1,008
2,3470,0,0117,0,4226,0,9218,1,014
2,3610,0,0083,0,4148,0,9277,1,016
2,3670,0,0073,0,4119,0,9306,1,018
2,3780,-0,0012,0,4114,0,9365,1,023
2,3920,-0,0007,0,4068,0,9248,1,010
2,3980,0,0042,0,4121,0,8979,0,988
2,4090,0,0125,0,4170,0,8705,0,965
2,4180,0,0164,0,4251,0,8436,0,945
2,4290,0,0232,0,4371,0,8327,0,941
2,4400,0,0293,0,4346,0,8356,0,942
2,4480,0,0279,0,4341,0,8334,0,940
2,4590,0,0183,0,4334,0,8537,0,958
2,4690,0,0171,0,4305,0,8717,0,972
2,4810,0,0093,0,4244,0,8935,0,989
2,4920,0,0110,0,4263,0,9150,1,009
2,4990,0,0105,0,4263,0,9274,1,021
2,5100,0,0120,0,4226,0,9326,1,024
2,5190,0,0125,0,4236,0,9311,1,023
2,5300,0,0132,0,4185,0,9326,1,022
2,5410,0,0107,0,4192,0,9245,1,015
2,5500,0,0169,0,4165,0,9138,1,004
2,5600,0,0142,0,4153,0,8920,0,984
2,5710,0,0220,0,4185,0,8766,0,972
2,5810,0,0169,0,4285,0,8539,0,956
