time,gFx,gFy,gFz,TgF
2.4020,0.5714,0.0049,0.8014,0.984
2.4120,0.5648,-0.0032,0.8004,0.980
2.4220,0.5602,-0.0037,0.8087,0.984
2.4320,0.5651,-0.0115,0.8112,0.989
2.4420,0.5670,-0.0105,0.8138,0.992
2.4540,0.5629,-0.0125,0.8141,0.990
2.4620,0.5607,-0.0088,0.8080,0.983
2.4720,0.5609,-0.0059,0.8041,0.980
2.4820,0.5587,-0.0073,0.7987,0.975
2.4920,0.5546,-0.0042,0.8004,0.974
2.5030,0.5541,0.0027,0.7982,0.972
2.5130,0.5592,0.0012,0.7928,0.970
2.5230,0.5560,0.0024,0.7980,0.973
2.5390,0.5551,0.0022,0.7982,0.972
2.5430,0.5624,0.0010,0.7999,0.978
2.5550,0.5609,0.0073,0.8143,0.989
2.5630,0.5626,0.0017,0.8168,0.992
2.5740,0.5595,-0.0015,0.8214,0.994
2.5850,0.5565,0.0037,0.8114,0.984
2.5930,0.5529,0.0007,0.8046,0.976
2.6040,0.5607,-0.0066,0.8048,0.981
2.6140,0.5595,-0.0012,0.8004,0.977
2.6240,0.5560,0.0059,0.7989,0.973
2.6400,0.5538,0.0010,0.8028,0.975
2.6440,0.5643,-0.0032,0.8151,0.991
2.6550,0.5690,-0.0044,0.8219,1.000
2.6640,0.5629,-0.0029,0.8258,0.999
2.6740,0.5675,-0.0064,0.8114,0.990
2.6850,0.5700,-0.0027,0.8036,0.985
2.6940,0.5717,-0.0042,0.8043,0.987
2.7050,0.5805,-0.0039,0.8063,0.993
2.7170,0.5783,-0.0054,0.8014,0.988
2.7250,0.5812,-0.0051,0.8160,1.002
2.7390,0.5780,-0.0046,0.8155,1.000
2.7450,0.5824,-0.0100,0.8246,1.010
2.7560,0.5817,-0.0086,0.8312,1.015
2.7680,0.5780,-0.0115,0.8419,1.021
2.7760,0.5744,-0.0188,0.8544,1.030
2.7870,0.5678,-0.0110,0.8495,1.022
2.7960,0.5690,-0.0056,0.8458,1.019
2.8060,0.5678,-0.0020,0.8239,1.001
2.8190,0.5631,0.0049,0.8197,0.995
2.8280,0.5663,0.0027,0.8217,0.998
2.8360,0.5741,-0.0022,0.8251,1.005
2.8460,0.5702,-0.0046,0.8251,1.003
2.8570,0.5663,0.0002,0.8268,1.002
2.8690,0.5634,-0.0002,0.8261,1.000
2.8760,0.5658,-0.0007,0.8263,1.001
2.8870,0.5629,0.0017,0.8273,1.001
2.8970,0.5656,0.0024,0.8234,0.999
2.9070,0.5626,0.0022,0.8138,0.989
2.9190,0.5619,0.0039,0.8060,0.983
2.9260,0.5665,-0.0032,0.8085,0.987
2.9380,0.5685,-0.0010,0.8070,0.987
2.9460,0.5675,-0.0017,0.8158,0.994
2.9570,0.5656,0.0017,0.8094,0.987
2.9700,0.5580,0.0029,0.8109,0.984
2.9770,0.5626,0.0002,0.8177,0.993
2.9880,0.5668,-0.0005,0.8207,0.997
2.9980,0.5597,-0.0015,0.8187,0.992
3.0080,0.5548,0.0010,0.8195,0.990
3.0220,0.5570,-0.0044,0.8099,0.983
3.0280,0.5551,-0.0064,0.8036,0.977
3.0390,0.5592,-0.0061,0.8114,0.985
3.0500,0.5604,-0.0042,0.8116,0.986
3.0600,0.5607,-0.0039,0.8180,0.992
3.0720,0.5678,-0.0100,0.8221,0.999
3.0780,0.5592,-0.0039,0.8207,0.993
3.0890,0.5570,-0.0071,0.8217,0.993
3.1010,0.5604,-0.0007,0.8177,0.991
3.1100,0.5636,-0.0037,0.8094,0.986
3.1190,0.5595,-0.0046,0.8072,0.982
3.1300,0.5614,-0.0081,0.8028,0.980
3.1410,0.5668,-0.0042,0.8028,0.983
3.1520,0.5629,0.0005,0.8099,0.986
3.1600,0.5624,0.0015,0.8099,0.986
