time,gFx,gFy,gFz,TgF
1.7680,0.0230,0.6772,0.7281,0.995
1.7780,0.0288,0.6806,0.7261,0.996
1.7880,0.0286,0.6794,0.7342,1.001
1.7990,0.0213,0.6794,0.7369,1.003
1.8110,0.0144,0.6806,0.7354,1.002
1.8180,0.0107,0.6797,0.7274,0.996
1.8290,0.0115,0.6736,0.7200,0.986
1.8390,0.0142,0.6760,0.7310,0.996
1.8490,0.0188,0.6789,0.7347,1.001
1.8610,0.0193,0.6770,0.7256,0.993
1.8700,0.0088,0.6726,0.7161,0.982
1.8800,0.0134,0.6736,0.7149,0.982
1.8910,0.0081,0.6726,0.7122,0.980
1.9000,0.0164,0.6753,0.7176,0.985
1.9110,0.0081,0.6797,0.7205,0.991
1.9200,0.0120,0.6765,0.7283,0.994
1.9310,0.0142,0.6694,0.7244,0.986
1.9440,0.0083,0.6706,0.7127,0.979
1.9510,0.0129,0.6677,0.7125,0.977
1.9610,0.0100,0.6687,0.7164,0.980
1.9710,0.0144,0.6682,0.7144,0.978
1.9810,0.0100,0.6718,0.7115,0.979
1.9960,0.0217,0.6709,0.7171,0.982
2.0020,0.0154,0.6706,0.7266,0.989
2.0130,0.0176,0.6782,0.7164,0.987
2.0220,0.0064,0.6726,0.7007,0.971
2.0390,0.0059,0.6638,0.6961,0.962
2.0460,0.0056,0.6670,0.7010,0.968
2.0530,0.0054,0.6721,0.7132,0.980
2.0620,0.0107,0.6726,0.7183,0.984
2.0730,0.0171,0.6728,0.7234,0.988
2.0820,0.0186,0.6765,0.7222,0.990
2.0930,0.0178,0.6789,0.7139,0.985
2.1030,0.0115,0.6779,0.7002,0.975
2.1130,0.0083,0.6743,0.7037,0.975
2.1230,0.0071,0.6726,0.7071,0.976
2.1340,0.0059,0.6770,0.7220,0.990
2.1430,0.0122,0.6723,0.7288,0.992
2.1540,0.0176,0.6728,0.7344,0.996
2.1640,0.0156,0.6726,0.7310,0.993
2.1790,0.0132,0.6758,0.7310,0.996
2.1840,0.0164,0.6767,0.7244,0.991
2.1950,0.0088,0.6770,0.7234,0.991
2.2050,0.0159,0.6772,0.7183,0.987
2.2160,0.0149,0.6775,0.7142,0.984
2.2260,0.0151,0.6784,0.7156,0.986
2.2350,0.0125,0.6819,0.7190,0.991
2.2450,0.0149,0.6828,0.7242,0.995
2.2560,0.0100,0.6782,0.7220,0.991
2.2660,0.0078,0.6797,0.7239,0.993
2.2790,0.0032,0.6743,0.7271,0.992
2.2860,0.0159,0.6799,0.7296,0.997
2.2970,0.0176,0.6755,0.7210,0.988
2.3060,0.0127,0.6733,0.7142,0.982
2.3170,0.0073,0.6665,0.7127,0.976
2.3270,0.0154,0.6692,0.7198,0.983
2.3370,0.0125,0.6777,0.7254,0.993
2.3470,0.0083,0.6792,0.7232,0.992
2.3570,0.0137,0.6728,0.7098,0.978
2.3680,0.0159,0.6789,0.7117,0.984
2.3820,0.0090,0.6760,0.7110,0.981
2.3870,0.0129,0.6714,0.7171,0.982
2.3980,0.0139,0.6696,0.7173,0.981
2.4100,0.0117,0.6704,0.7283,0.990
2.4180,0.0083,0.6714,0.7322,0.993
2.4290,0.0249,0.6665,0.7237,0.984
2.4390,0.0024,0.6748,0.7352,0.998
2.4480,0.0051,0.6765,0.7200,0.988
2.4600,0.0088,0.6645,0.7100,0.973
2.4680,0.0093,0.6684,0.7066,0.973
2.4780,0.0088,0.6716,0.7132,0.980
2.4890,0.0129,0.6709,0.7147,0.980
2.5000,0.0051,0.6770,0.7144,0.984
2.5100,0.0012,0.6738,0.7076,0.977
2.5190,-0.0007,0.6760,0.6995,0.973
2.5300,-0.0002,0.6758,0.7022,0.975
2.5390,0.0073,0.6777,0.7039,0.977
2.5490,0.0073,0.6743,0.7061,0.976
2.5600,0.0134,0.6760,0.7051,0.977
2.5690,0.0042,0.6728,0.7093,0.978
2.5800,0.0066,0.6704,0.7032,0.972
2.5890,0.0110,0.6684,0.6966,0.965
2.6000,0.0095,0.6704,0.6951,0.966
2.6100,0.0110,0.6699,0.7071,0.974
2.6200,0.0166,0.6723,0.7088,0.977
2.6310,0.0073,0.6733,0.7019,0.973
2.6440,0.0081,0.6723,0.7007,0.971
2.6510,0.0107,0.6711,0.7015,0.971
2.6620,0.0107,0.6714,0.7110,0.978
2.6720,0.0120,0.6682,0.7117,0.976
2.6820,0.0244,0.6699,0.7164,0.981
2.6940,0.0244,0.6728,0.7166,0.983
2.7020,0.0164,0.6782,0.7093,0.981
2.7120,0.0129,0.6699,0.7049,0.973
2.7230,0.0073,0.6699,0.7037,0.972
2.7340,0.0098,0.6692,0.7100,0.976
2.7440,0.0076,0.6731,0.7203,0.986
2.7530,0.0117,0.6740,0.7300,0.994
2.7640,0.0078,0.6738,0.7310,0.994
2.7810,0.0032,0.6721,0.7208,0.985
2.7850,0.0066,0.6689,0.7132,0.978
2.7950,0.0088,0.6736,0.7193,0.985
2.8040,0.0125,0.6794,0.7190,0.989
2.8150,0.0054,0.6806,0.7054,0.980
2.8270,0.0049,0.6736,0.7059,0.976
2.8340,0.0071,0.6753,0.7132,0.982
2.8450,0.0117,0.6738,0.7161,0.983
2.8550,0.0095,0.6804,0.7200,0.991
2.8650,0.0012,0.6760,0.7190,0.987
2.8810,-0.0071,0.6809,0.7129,0.986
2.8860,-0.0002,0.6799,0.7115,0.984
2.8960,0.0044,0.6833,0.7222,0.994
2.9070,0.0054,0.6806,0.7278,0.997
2.9160,0.0073,0.6789,0.7357,1.001
2.9280,0.0012,0.6767,0.7308,0.996
2.9360,0.0054,0.6753,0.7293,0.994
2.9470,0.0054,0.6748,0.7322,0.996
2.9570,0.0103,0.6765,0.7374,1.001
2.9670,0.0166,0.6772,0.7320,0.997
2.9800,0.0181,0.6801,0.7278,0.996
2.9870,0.0176,0.6753,0.7181,0.986
2.9980,0.0142,0.6740,0.7095,0.979
3.0080,0.0208,0.6806,0.7105,0.984
3.0180,0.0120,0.6755,0.7129,0.982
3.0280,0.0105,0.6799,0.7125,0.985
3.0380,0.0107,0.6816,0.7125,0.986
3.0560,0.0154,0.6731,0.7063,0.976
3.0610,0.0149,0.6772,0.7178,0.987
3.0680,0.0208,0.6814,0.7271,0.997
3.0800,0.0147,0.6765,0.7188,0.987
3.0880,0.0112,0.6770,0.7081,0.980
3.0990,0.0086,0.6775,0.7005,0.975
3.1100,0.0078,0.6828,0.7007,0.978
3.1190,0.0078,0.6828,0.7007,0.978
3.1290,0.0107,0.6801,0.6983,0.975
3.1390,0.0115,0.6809,0.7032,0.979
3.1500,0.0083,0.6770,0.6993,0.973
3.1590,0.0137,0.6779,0.7173,0.987
3.1700,0.0154,0.6809,0.7203,0.991
3.1800,0.0169,0.6772,0.7144,0.985
3.1900,0.0171,0.6804,0.7093,0.983
3.2000,0.0110,0.6779,0.7085,0.981
3.2110,0.0127,0.6726,0.7156,0.982
3.2210,0.0183,0.6772,0.7222,0.990
3.2310,0.0176,0.6755,0.7183,0.986
3.2440,0.0083,0.6721,0.7137,0.980
3.2520,0.0054,0.6709,0.7051,0.973
3.2610,0.0054,0.6709,0.7081,0.975
3.2720,0.0115,0.6733,0.7193,0.985
3.2820,0.0112,0.6718,0.7247,0.988
3.2960,0.0010,0.6755,0.7232,0.990
3.3020,-0.0032,0.6704,0.7181,0.982
